-1,This shirt is not near as nice as it may look the fabric is just ok it runs large i ordered a xs and the neck line was huge and gaping not worth the money even on sale
0,I get that it's a swing style top and supposed to be loose but it looked so much bigger on me than on the model and just not flattering at all.
1,"I love these pants. i vary between 10 & 12  the 10 fit perfectly since they are designed on the fuller size  perfect for my body type of small waist and a bit of bottom. so many colors to coordinate with these pants. teal green  ""retailer"" yellow  black...i am not fond of ankle pants  prefer longer pants. i took the cuffs down and lengthened the pants. the only problem is that these pants are so exquisitely made  removing the cuff tacks was a challenge! perfect pants for those of us who have shape"
1,Love these pants. very flattering. not much stretch. the rear waist band is elastic with minimal stretch and not visible to others. they are long but wearable with the right heels.
-1,It seemed to stay in place and did not require constant readjustment. however  i found the band to be extremely small and tight. it is not the most comfortable bra because of the way the band just presses into your skin.
-1,And this one proved to be no different. the short end of it; this dress is pretty much super thick  heavy linen with a rope like collar (the supposed embroidery you see)  and there is no lining  but completely unnecessary pockets. i'm typically a 2 or 4 depending on the designer (5'7 & a super fit 135 lbs) and knew enough to order an xs in this  however it still fit like a potato sack. even upon taking it out of the plastic bag  i knew it was going back. between the unrealistic pictures and lack
0,A nice comfy sweatshirt. i do wish it was just a tad longer; tends to run a little short and therefore looks a little boxy and i'm only 5'3! (i purchased the regular size not the petite)also the front wool insert is a little scratchy as it is not lined on the inside.
1,"I'm 5'7"" with a 36 b bra size and a size 4 fit perfectly and could not have been more comfortable. one big plus for me is that it is virtually wrinkle free. i purchased the orange which is a lovely muted orange  not neon or too bright and received multiple compliments when i wore it to work the first time."
0,Pretty tank  embroidered flowers just as pictured. slightly see through so that a cami would be a must. for the price  should be more of a show stopper...unfortunately just average.
-1,The color and quality of this sweater are fantastic. the reason i only gave it two stars is that the height of the neck didn't seem right to me. it looked awkward and too high to be left standing upright  but when folded over i wished it were higher so it formed more of a turtleneck/cowl. i will be returning the sweater because of that.
0,The xxs petite fit great except in bust and shoulder area. i'm a 32a and it was really tight.
1,I didn't look close enough when i ordered and failed to see that this was a peplum top.  it did not do my post-pregnancy body any favors.  but the collar area detail is quite nice and this would look great on the right body.
-1,I am a sucker for a peasant dress. i love anything i can toss with a pair flats and head out the door  but this dress is ridiculous. i look like a schoolmarm. the white bib collar takes this dress into costume territory. i love one september and have many items from the brand that i wear regularly  so i'm bummed that this wasn't what i expected. i knew it would have flow  but it's more billowy than i wanted. stay away unless you want to look like a little girl on the first day of school.
0,"I am allergic to wool and have a hard time finding winter sweaters. was really excited when i read material content on this item only to be disappointed upon arrival to note that sweater is 10% wool. also found it to be very tight in arm area. for reference i am 5'10""  130 lbs. and would say have slender arms! cute design that will work for some!"
-1,"I was so excited for this dress.. but sadly it did not meet expectations. the gauze fabric already had several snags/pullers in it. the underslip was very short and just cleared my derriere.(i'm 5'7"") i normally take a 10/12 and ordered this in a l.. it was somewhat clingy in the hip area but yet bulky on top. also  i like to have the first button open  but you could then see the v neck of the underslip and it looked hokey. it's definitely a thicker material than the previous plaid tunic holding"
0,Very orange. the slits in the back are larger than pictured and not at the cutest part of anyone's anatomy... shorter in front and i have a short torso. the fabric is nice and lightweight.
