0,I normally get a small in this style shirt but it didn't fit at all so i had to send it back. too bad
1,I feel so lucky to have caught this as a popback--this dress is killer! it's casual style and simple design can be found at other retailers  but the quality and details and fit can only be made by retailer and dolan. it's body skimming but lined so it doesn't cling to flaws  the knit itself is substantial and it's a mockneck  not a turtleneck. i would say this dress runs small because i usually buy medium and this fit in a large. because of weight and lining  this is a spring and early fall dress
0,This top is very nice. good quality  good design. it just doesn't fit me well. i have a large chest and this is a tad fitted at the top  especially around my shoulders  while the lower half fits due to the pleats. the fit seems inconsistent at the top and bottom. i am full-figured  perhaps it would fit a leaner person better.
0,Slouchy relaxed fit. well sewn together and hangs well on the body. bottom hem hits upper thigh. good length and soft  easy fabric. light layering option as well. good spring jacket  can be kept on indoors without getting too hot.
-1,I was so excited to order this sweater but was so disappointed when it came. the knit is somewhat stiff and the sleeves are not as bell shaped as pictured on the model. overall i would of kept it if it were much less money  for the price it is just an ordinary sweater with no style.
-1,I ordered this online  and took it back the day i got it. i could not fit the neck hole over my head  therefore i couldn't even see how it truly fit. i had high hopes for this dress.
1,Beautiful lace shell! great with jeans for a night out  or with a skirt for a more formal affair. good quality  not itchy.
1,I love this t-shirt  i wish it came in tons of other prints! very soft  almost feels lived in  and high quality all the same.
-1,Love the color and overall design of this dress...but it's just going to have to go back. the view from the direct front and back are nice  but froth side the high waist and secure back make me look pregnant. not the look i'm going for especially at this price.    the other oddity is that the white circle design is unfortunately placed! in the back it's all i see which is 'right' on a bulls-eye and the same on the front. i don't know how the designer missed this! it's the only white design on th
-1,I loved the design of this blouse and ordered it the first day it was available. unfortunately  i was disappointed on arrival. besides being more muted color-wise  the sizing is way off. i ordered the xxsp and it was huge on me. on the model  it looks like it skims the body  when in reality  it falls like a tent. i tried tucking it into a skirt  but there was just too much fabric.    though the neck worked for me  i can see how it might be too small for some people as it is very narrow. also  it
0,The top looks like an oversized shirt in the model photo but as you can see it's not at all in person. made with what feels like hospital scrubs-meets-crisp-poplin  this shirt is stiff and does not lay flat against the body. the cut is almost triangular or bell shaped causing it to jut out - think of a flared wide leg pant - but as a shirt. the sleeves have a similar cut as well. i  too  am a 34c and found it made me look much wider as your bust will cause the shirt to move away from you. it's s
-1,"This dress looked great on the hanger  but once on  it did absolutely nothing for me.    navy is one of my most flattering colors  but the navy in the dress did not make up for the yucky second color that was so blah it just reminded me of dirt. that second color made me look drab.    i am 5'8"" with a long torso and wear a size 12 in tts tops and dresses  but the waist on this dress hit at an uncomfortable spot between by waist and ribs. i really needed the waist to be dropped further. or higher"
1,This sweater fits perfect and the pink trim makes it stunning! i was pleasantly surprised when i tried this on. i don't usually pay this much for a cardigan  but the quality and feel are better than usual.
1,I saw this shirt in store a while ago  but could not believe the price and was not about to spend my money on it. however  when it went on sale and there was an extra 40%  i decided to get it. i like the top  it's cute and fun. however  it does poof out a little in the midline. this top goes great with jeans or shorts  and it is cute  but definitely not worth full price for this.
-1,"I purchased the blue s (140lbs  5'8""  34b) and this was very large and boxy on me. not altogether unflattering but not so flattering that it justifies the price. the blue color is very pretty in person--darker and slightly marled. however  although this sweater is certainly cashmere (and very soft because of it)  it is very thin--to the point that i consider this a ""top"" rather than a ""sweater."" the silk panel in back is pretty but  again  thin and unlined. i think that  even on sale  this is ov"
0,This dress is very beautiful - great fabric and colors - but it looked terrible on me because i have large breasts. i am 32dd and this dress made me look pregnant. if you have the right body type it would be a great breezy summer dress. i'm sad because i can't wear it:(
