1,I rarely buy anything at full price at retailer. but  after trying this dress on last weekend i had to buy it because i couldn't handle the thought of not having this dress in my life! i'm 5 feet tall and a size 12  so this was definitely a maxi on me. but  there is just enough room at the bottom that i can safely wear it with flats. i'm very pear-shaped and this dress is extremely flattering on me. even my husband agreed that i needed to buy it even though he hates my shopping/clothing add
1,"Just tried 'layered sadie top' and it felt so nice on. good hand feel for both materials but note that the knit on top is a little too delicate for machine wash but can be hand washed. this item is definitely ""vanity-sized"". i'm 5'1  113lbs and the xs looked nothing like how it does on the model. it was flowy as depicted but it came down much lower on me and looked a little maternity-esque. highly recommend because it's gorgeous and well made but i would definitely come in and try it out for you"
0,"This top is beautiful in the model shot  but average in person. it ran really small  i usually take a medium in retailer tops and ordered this in a medium. it barely fit over my chest  and was pretty short (i am 5'7""). also  the material is very thin  not so much that you can see your undergarment  but if you get cold everyone will know it. also  for the price  i expected a sturdier fabric. i would recommend holding out for sale  if you are interested in this top."
-1,This top runs super small in the upper arms  shoulder area..could not even stretch out my arms! ...other then that major problem  the length and body fit were perfect...i am true med and/or large in all retailer tops so i tried sizes 10  12 and neither worked for me due to arm/shoulder fit...disappointed because it really is a beautiful top...
-1,"I love this t-shirt because it has the combination of elegance and relazation to a ""t"".  it's soft  pretty and covers my wide bottom well."
-1,This really was nothing special. for $68 there are much cuter tops at retailer. it wasn't particularly flattering as it was very boxy  so it added volume. it was soft and felt like decent quality which was nice. i agree with another reviewer that the ruffles feel too big. overall  this was just a miss for me.
0,I saw this dress in the store months ago and never forgot it  so when i saw it on sale i nabbed it online. so sad to see how this dress fits: just right up top  just right along the hem  and then it's a hot  potato-sack-frump mess in the middle. it's a shame because the fabric is beautiful.
-1,"Oh  i wanted this dress to work! i bought it in green  red and the solid blue. all ran really small. i *just* fit in a 10  when i would normally take a 6 in retailer sizes (5'8"" and 140 lbs). as with many other reviewers  i also noticed that the zipper was a huge flaw. it took a long  slow motion to get it zipped because it would get stuck on the fabric variations. such a cute style  was really bummed it didn't work. i kept ordering it in other colors thinking i would hit the jackpot  but they wer"
0,I usually wear a small  4 or 6 and in this dress i couldn't even zip up the 8. so tight in the rib cage and chest. if i tried to go up even further the bottom half got much bigger. guess this one is not for me.
1,Simply lovely to look at because of the fringe detail and it's a joy to wear because it does not cling to my trouble spots.  very versatile as it can be worn and layered in many different ways.  i was lucky enough to buy this in petite but i'm sure the regular would've been fine.  looking forward to outfitting this because i got so much inspiration from instagram.
