1,Love this jacket!got my usual size medium and is perfect! beautiful quality
0,I was really excited to see what this looked like in person. when i unpacked this shirt i was shocked to see what how short it looked. the colors are very close to what you see online but the shirt is super boxy. i have a smaller torso and it barely came to below my waist. you can't tell by the picture but this shirt can fit at least 2 people in the width. when i tried it on  it didn't look as boxy but still a really weird cut! it was disappointing because it looks so cute online! i will be retu
-1,I tried this shirt in a small (my usual retailer size) and it was very unflattering.   the fabric was ultra soft and it seemed it was nicely made.  however  this shirt is so unstructured and oversized  i might as well worn a brown paper bag.
0,I really loved the look of this dress online and couldn't wait to try it on. based on my measurements i ordered a petite medium  following the petite size chart. the dress was the perfect length for my 5'5 frame  but it was just way too loose and not flattering on my figure. i'm 36c-32-37 and i looked like a sack of potatoes in the dress. the fabric and lining feel great though. i just wasn't the right fit for me.
-1,Usually an retailer dress in a large fits me perfectly however not this one. i am larger busted and this dress was way too tight on top. possibly better on smaller chests. the dress is cute and the rest of the fit was good. not for me could barely pull it down over the boobs. going back :(
-1,This would have been a cute top but the shoulder seams come halfway down the arm and give it a really weird shape. it looks smooth and fine on the model but in real life they stick out and make you look boxy. too bad!
0,This blouse is gorgeous  but as other reviewers have noted it runs small and it's very thin. the back is see-through  not the front  though if you tend to wear things a little large and order up a size  the back is fine. my real issue is that it shrank so much when i washed it (on cold  delicate cycle  hang dry) that it's pretty much unwearable now. sad.
1,This is m frist pair of flares  and i love them--make my legs look miles long and they're also my most comfortable jeans. i'm 5'4 and around 108 lbs with narrow hips--the 25 fits perfectly. i've worn them with 3 inch heels and the jeans dust the floor (longer than on the model but i like that look; if i wanted to wear them with flats they'd need to be hemmed  but i prefer heels anyway) ii've avoided high-rise jeans out of fear they'd look matronly  but combined with the flare  the high waist is
0,Bought these for the color however these just did not work for me. the 26 was too small and the 27 was baggy. i'm 5'3 and typically wear a 26. beautiful color and good denim. if you are looking for a looser fit  more of a straight leg fit...this is a good jean with a fun pop of color.
0,I'm 4'10 and 105lbs..32c and hippy...i ordered the 00p and 0p.. bc i'm curvy the bigger size was better but the fit was just okay..couldn't justify the price. it's a beautiful dress in the green color. the zipper is difficult to get down and worries me that it would break.. but if it fit i would've overlooked it.. the major reason for returning is the slit was so high my butt cheeks were exposed if you lifted it... i would've had to have it sewn shut.
-1,This jacket is so cute and fits perfect and i love the motif. however  it deposited black linty particle all over my pants and top and the fabric was already pilling just from being on the hanger in the store. this piece will look bad/worn/old in a very short period of time. it's a big shame  because it's so perfect in every other way. i choose not to buy it. it's very expensive for the quality.
-1,I was intrigued by the pattern of this blouse (the purple version) but the design is terrible for me. it's boxy  i didn't like the fabric  and the arm ruffles are bizarre. it's going back tomorrow.
0,"I was disappointed when the dress came in the mail. it was much shorter on my than on the model in the picture. (i am 5'5"") the detail of the dress and fabric shown in the picture is not as prominent in person which was also disappointing. the dress is just average. i didn't not return the dress...it looks much better on my younger sister (who is the same height) so i gave it to her. i guess it's just not the right dress for me."
-1,I've been buying stevie ankles for years from retailer and been very happy. the past two pairs i bought had a heavy chemical smell  which i imagine is some kind of starch/chemical to keep the denim stiff. with the first pair  after enough washes to get rid of the bad smell (4)  they lost all form and looked terrible since they were washed i couldn't return them. the 2nd pair arrived with the same heavy smell and i returned them. it may be they are made elsewhere now  but it's disappointing.
1,Beautiful fabric  great quality  fits true to size. love them!
1,"This is a beautiful dress  just not for me though. since i'm 5'10"" it hit me 2-3"" over my knees. the colors are vibrant- would look good on most!"
1,Saw this hanging in the store. it is cute front and back.  it is flattering as well. i plan to wear under a jacket for work and without a jacket at night.  looks amazing with a denim jacket
-1,Very disappointed when i received this. the colors and ombre fabric are beautiful. beading and embroidery make it a even more unique top however the shape ruins all of that. first it is nearly a crop top. second  it is boxy and it's attempt to be a swing top only makes it bulky. third  need to size down 2 sizes. had to return this.
1,This is the first maxi i purchased this summer. i went with a petite as the regular length would need to be altered and i didn't want to lose some of the pattern on the bottom. it is a beautiful flowy dress. no need for a slip. it has beads on the bodice. i kept the dress but it is tight at the chest area and sizing up wouldn't have made that much of a difference..kinda uncomfortable in the chest area. has yet to be worn so may return..
1,Cute staple in classic style overall.  fabric weight is good  will be able to get by with nude bra.  many wardrobe options with this staple.
-1,It fits super baggy everywhere and looked sloppy on me.
1,I was so impressed with the style & boning on the sides for the perfect fit! it's truly a classic staple in your closet for that lbd!!
0,"I'm 5'1"" and this top was too long for me. it's pretty but expensive for what it is."
1,This skirt is great for anyone who wants to highlight a defined waistline  but may want to skim over a few lumps and bumps. the skirt has a nice  wide waistband that hugs tight at the middle and pleats that give a little flare without being too much.  the fabric is nice and thick and the skirt is lined.  i am looking forward to wearing it to the office with a fitted dark top and heels.
1,This is a gorgeous buttondown. the colors are stunning - i love the mix of blue and brown. the fabric is super soft and drapes just right. i feel the this shirt runs true to size. i'm an xxs petite and it fit perfect. this one is a winner!
0,I tried on 4 different dresses and every one of them had a slightly different  awkward hem line. they were asymmetrical but only a tad bit so it just looked crooked. finally found one that wasn't so bad but decided not to purchase because the perfect fit for my arms was too big in the boobs. i am a curvy  athletic build  with broad shoulders and small waist  for your reference.
0,Really liked this dress  but it ran too big for me.
0,Wanted to love this dress as it's perfect for transition. i'm a curvy gal who usually sports an xl in dresses at retailer  and unfortunately this one was way too big even for me to pull off. my boyfriend actually guffawed when he saw me in it. i would implore the maker to try this style again as it's a good one  unfortunately the sizing was it's downfall.
-1,I ordered a small  but it was way to big. it was very soft.
1,Unique pattern. got lots of compliments! great fall accessory!
0,It broke my heart to have to return this dress -- the fabric is simply gorgeous  very high quality  and i love the contrast between the yoke and the rest of the dress. but it was simply not flattering on me. i am 5-4 with a relatively large bust and an overall medium build. the small size fit me perfectly  but the cut just didn't look good on me. i have other tunic dresses that look great on me with tights and boots. so i am not entirely sure why this dress just didn't work for me. it may be tha
1,This jacket is a real treasure and i could never have seen how substantial the embroidery is from the photo. also from the pic the jacket looks like a thin cotton  but on the contrary it is a wonderful weight with a feel like denim. the embroidery is a wonderful texture like heavy string or thin rope so it really has dimension... . i loved it so much i got the sweatshirt also by the same designer. can't wait until cooler weather so i may live in it! also when you have it on for a bit it seems to
-1,Very very boxy design/cut. try on first or buy knowing you are 90% likely to return. beautiful skirt but if you don't have the right body type/measurements  will not flatter you at all.
0,Without seeing the 'online exclusive' notation  i went into my local retailer store to try on this sweater because sometimes i wear small and sometimes a medium. once the very helpful retailer employee looked it up and advised they don't carry it in stores  i ordered it at the check-out desk in a size medium. i was so excited with anticipation because i love stripes and i love the color gray... this sweater was right up my alley. i was very disappointed when i decided to return it. first of all  i d
1,I've been looking for a staple long-sleeve tee for a while now  and i think i've found it! i bought this tee in my usual retailer size of medium and the fit is perfect. the material is soft  the cut highlights an hourglass figure without clinging in the wrong places. the sleeves are long enough  which can sometimes be a problem for me. the length is perfect to wear with leggings without being too long. i'll be back for more colors!
-1,I normally wear a medium with these types of fabrics but this one was oddly proportioned on me. the skirt was also not very flattering to my hourglass figure  but it at least fit well. the top was baggy and gaped at the armpits as stated by others. i really wanted to like this dress but it made me look 20 pounds heavier even in the places it looked too big on me. i could have tried going with a small but the skirt would have then been too short.
-1,Description is wrong. not a swing tunic. more long and straight. keep that in mind when buying this. if you have hips  this might not be the top for you
0,These ran true to size  but the fabric is very stiff and unforgiving. i'm athletic and have lean legs  but these seemed to cling to and roll on every dimple on my thigh. and sitting down was uncomfortable at the knees because of the stiff fabric. i loved how they fit at the waist  but the legs just didn't work for me. sadly returning these.
1,This is one of those just throw on and go dresses that i love. it is breezy and easy  comfortable  but also polished and lovely with some really nice design features and a beautiful mixed print. you can wear it with some cute flip-flops  or polish it up with some cute boots.
